OPACITY
3
70 19 3
logT logR logkappa
    4.150000     1.000000   3.521000e+00
    4.200000    -8.000000  -4.740000e-01
    4.200000    -7.500000  -4.590000e-01
    4.200000    -7.000000  -4.390000e-01
    4.200000    -6.500000  -4.120000e-01
    4.200000    -6.000000  -3.650000e-01
    4.200000    -5.500000  -2.700000e-01
    4.200000    -5.000000  -9.900000e-02
    4.200000    -4.500000   1.620000e-01
    4.200000    -4.000000   5.080000e-01
    4.200000    -3.500000   9.220000e-01
    4.200000    -3.000000   1.387000e+00
    4.200000    -2.500000   1.882000e+00
    4.200000    -2.000000   2.359000e+00
    4.200000    -1.500000   2.787000e+00
    4.200000    -1.000000   3.129000e+00
    4.200000    -0.500000   3.378000e+00
    4.200000     0.000000   3.557000e+00
    4.200000     0.500000   3.708000e+00
    4.200000     1.000000   3.841000e+00
    4.250000    -8.000000  -4.750000e-01
    4.250000    -7.500000  -4.620000e-01
    4.250000    -7.000000  -4.410000e-01
    4.250000    -6.500000  -4.090000e-01
    4.250000    -6.000000  -3.570000e-01
    4.250000    -5.500000  -2.610000e-01
    4.250000    -5.000000  -1.010000e-01
    4.250000    -4.500000   1.400000e-01
    4.250000    -4.000000   4.730000e-01
    4.250000    -3.500000   8.790000e-01
    4.250000    -3.000000   1.335000e+00
    4.250000    -2.500000   1.817000e+00
    4.250000    -2.000000   2.314000e+00
    4.250000    -1.500000   2.797000e+00
    4.250000    -1.000000   3.220000e+00
    4.250000    -0.500000   3.549000e+00
    4.250000     0.000000   3.790000e+00
    4.250000     0.500000   3.982000e+00
    4.250000     1.000000   4.141000e+00
    4.300000    -8.000000  -4.660000e-01
    4.300000    -7.500000  -4.550000e-01
    4.300000    -7.000000  -4.360000e-01
    4.300000    -6.500000  -4.060000e-01
    4.300000    -6.000000  -3.570000e-01
    4.300000    -5.500000  -2.660000e-01
    4.300000    -5.000000  -1.080000e-01
    4.300000    -4.500000   1.260000e-01
    4.300000    -4.000000   4.460000e-01
    4.300000    -3.500000   8.500000e-01
    4.300000    -3.000000   1.313000e+00
    4.300000    -2.500000   1.798000e+00
    4.300000    -2.000000   2.293000e+00
    4.300000    -1.500000   2.797000e+00
    4.300000    -1.000000   3.269000e+00
    4.300000    -0.500000   3.671000e+00
    4.300000     0.000000   3.979000e+00
    4.300000     0.500000   4.221000e+00
    4.300000     1.000000   4.409000e+00
    4.350000    -8.000000  -4.540000e-01
    4.350000    -7.500000  -4.430000e-01
    4.350000    -7.000000  -4.240000e-01
    4.350000    -6.500000  -3.920000e-01
    4.350000    -6.000000  -3.430000e-01
    4.350000    -5.500000  -2.590000e-01
    4.350000    -5.000000  -1.140000e-01
    4.350000    -4.500000   1.150000e-01
    4.350000    -4.000000   4.390000e-01
    4.350000    -3.500000   8.510000e-01
    4.350000    -3.000000   1.316000e+00
    4.350000    -2.500000   1.808000e+00
    4.350000    -2.000000   2.313000e+00
    4.350000    -1.500000   2.816000e+00
    4.350000    -1.000000   3.313000e+00
    4.350000    -0.500000   3.767000e+00
    4.350000     0.000000   4.136000e+00
    4.350000     0.500000   4.431000e+00
    4.350000     1.000000   4.652000e+00
    4.400000    -8.000000  -4.310000e-01
    4.400000    -7.500000  -4.230000e-01
    4.400000    -7.000000  -4.060000e-01
    4.400000    -6.500000  -3.720000e-01
    4.400000    -6.000000  -3.190000e-01
    4.400000    -5.500000  -2.360000e-01
    4.400000    -5.000000  -1.030000e-01
    4.400000    -4.500000   1.120000e-01
    4.400000    -4.000000   4.330000e-01
    4.400000    -3.500000   8.480000e-01
    4.400000    -3.000000   1.318000e+00
    4.400000    -2.500000   1.824000e+00
    4.400000    -2.000000   2.347000e+00
    4.400000    -1.500000   2.864000e+00
    4.400000    -1.000000   3.379000e+00
    4.400000    -0.500000   3.859000e+00
    4.400000     0.000000   4.272000e+00
    4.400000     0.500000   4.611000e+00
    4.400000     1.000000   4.861000e+00
    4.450000    -8.000000  -4.210000e-01
    4.450000    -7.500000  -4.060000e-01
    4.450000    -7.000000  -3.840000e-01
    4.450000    -6.500000  -3.460000e-01
    4.450000    -6.000000  -2.830000e-01
    4.450000    -5.500000  -1.900000e-01
    4.450000    -5.000000  -5.100000e-02
    4.450000    -4.500000   1.630000e-01
    4.450000    -4.000000   4.750000e-01
    4.450000    -3.500000   8.880000e-01
    4.450000    -3.000000   1.363000e+00
    4.450000    -2.500000   1.872000e+00
    4.450000    -2.000000   2.400000e+00
    4.450000    -1.500000   2.929000e+00
    4.450000    -1.000000   3.460000e+00
    4.450000    -0.500000   3.959000e+00
    4.450000     0.000000   4.400000e+00
    4.450000     0.500000   4.760000e+00
    4.450000     1.000000   5.047000e+00
    4.500000    -8.000000  -4.150000e-01
    4.500000    -7.500000  -4.020000e-01
    4.500000    -7.000000  -3.800000e-01
    4.500000    -6.500000  -3.360000e-01
    4.500000    -6.000000  -2.590000e-01
    4.500000    -5.500000  -1.450000e-01
    4.500000    -5.000000   9.000000e-03
    4.500000    -4.500000   2.220000e-01
    4.500000    -4.000000   5.260000e-01
    4.500000    -3.500000   9.300000e-01
    4.500000    -3.000000   1.405000e+00
    4.500000    -2.500000   1.921000e+00
    4.500000    -2.000000   2.456000e+00
    4.500000    -1.500000   3.003000e+00
    4.500000    -1.000000   3.545000e+00
    4.500000    -0.500000   4.058000e+00
    4.500000     0.000000   4.519000e+00
    4.500000     0.500000   4.899000e+00
    4.500000     1.000000   5.201000e+00
    4.550000    -8.000000  -4.100000e-01
    4.550000    -7.500000  -3.950000e-01
    4.550000    -7.000000  -3.730000e-01
    4.550000    -6.500000  -3.330000e-01
    4.550000    -6.000000  -2.540000e-01
    4.550000    -5.500000  -1.210000e-01
    4.550000    -5.000000   6.800000e-02
    4.550000    -4.500000   3.150000e-01
    4.550000    -4.000000   6.330000e-01
    4.550000    -3.500000   1.028000e+00
    4.550000    -3.000000   1.491000e+00
    4.550000    -2.500000   2.001000e+00
    4.550000    -2.000000   2.530000e+00
    4.550000    -1.500000   3.077000e+00
    4.550000    -1.000000   3.625000e+00
    4.550000    -0.500000   4.147000e+00
    4.550000     0.000000   4.615000e+00
    4.550000     0.500000   5.005000e+00
    4.550000     1.000000   5.312000e+00
    4.600000    -8.000000  -4.130000e-01
    4.600000    -7.500000  -3.980000e-01
    4.600000    -7.000000  -3.730000e-01
    4.600000    -6.500000  -3.320000e-01
    4.600000    -6.000000  -2.560000e-01
    4.600000    -5.500000  -1.200000e-01
    4.600000    -5.000000   9.100000e-02
    4.600000    -4.500000   3.840000e-01
    4.600000    -4.000000   7.380000e-01
    4.600000    -3.500000   1.142000e+00
    4.600000    -3.000000   1.595000e+00
    4.600000    -2.500000   2.086000e+00
    4.600000    -2.000000   2.601000e+00
    4.600000    -1.500000   3.139000e+00
    4.600000    -1.000000   3.686000e+00
    4.600000    -0.500000   4.209000e+00
    4.600000     0.000000   4.676000e+00
    4.600000     0.500000   5.064000e+00
    4.600000     1.000000   5.365000e+00
    4.650000    -8.000000  -4.100000e-01
    4.650000    -7.500000  -3.960000e-01
    4.650000    -7.000000  -3.760000e-01
